tweet_id,date_time,favorites,retweets,user_followers,user_favourites
808733504066486276,2016-12-13 18:01:07,8769,2502,3768872,120161
808501579447930884,2016-12-13 02:39:32,12533,2996,3768873,120161
808344865868283904,2016-12-12 16:16:49,47106,23959,3768873,120161
808134635716833280,2016-12-12 02:21:26,0,6925,3768873,120161
808106460588765185,2016-12-12 00:29:28,9671,2515,3768873,120161
808001312164028416,2016-12-11 17:31:39,13948,4075,3768873,120161
807621403335917568,2016-12-10 16:22:02,16179,4267,3768873,120161
807106840509214720,2016-12-09 06:17:20,106634,56373,3768873,120161
807059379405148160,2016-12-09 03:08:45,0,8471,3768873,120161
807010152071229440,2016-12-08 23:53:08,14452,4402,3768874,120161
806629075125202948,2016-12-07 22:38:52,83401,40437,3768874,120161
806620845233815552,2016-12-07 22:06:10,0,6383,3768874,120161
806576416489959424,2016-12-07 19:09:37,5350,2216,3768874,120161
806542213899489280,2016-12-07 16:53:43,11321,2747,3768874,120161
806242860592926720,2016-12-06 21:04:11,0,13512,3768874,120161
806219024703037440,2016-12-06 19:29:28,7122,1383,3768874,120161
805958939288408065,2016-12-06 02:15:59,0,6201,3768874,120161
805932879469572096,2016-12-06 00:32:26,9164,2195,3768875,120161
805826884734976000,2016-12-05 17:31:15,7304,2126,3768875,120161
805823200554876929,2016-12-05 17:16:37,0,9320,3768875,120161
805520635690676224,2016-12-04 21:14:20,6342,1899,3768875,120161
805487436403003392,2016-12-04 19:02:24,9734,2916,3768875,120161
805207613751304193,2016-12-04 00:30:29,8644,1964,3768875,120161
804738756058218496,2016-12-02 17:27:25,15262,4461,3768875,120161
804475857670639616,2016-12-02 00:02:45,6856,2341,3768875,120161
804413760345620481,2016-12-01 19:56:00,0,3698,3768875,120161
804026241225523202,2016-11-30 18:16:08,49596,18791,3768875,120161
803773340896923648,2016-11-30 01:31:12,11157,3202,3768875,120161
803692223237865472,2016-11-29 20:08:52,0,8638,3768875,120161
803638050916102144,2016-11-29 16:33:36,12226,4803,3768875,120161
803380650405482500,2016-11-28 23:30:47,8575,2155,3768875,120161
803321560782307329,2016-11-28 19:35:59,0,6178,3768875,120161
803276597545603072,2016-11-28 16:37:19,11161,2868,3768875,120161
802952499103731712,2016-11-27 19:09:28,10047,2322,3768875,120161
802624713319034886,2016-11-26 21:26:58,0,3390,3768877,120161
802600418706604034,2016-11-26 19:50:26,7919,1700,3768877,120161
802572683846291456,2016-11-26 18:00:13,9919,2909,3768878,120161
802323869084381190,2016-11-26 01:31:31,18061,6780,3768878,120161
802265048156610565,2016-11-25 21:37:47,7011,1568,3768878,120161
802247111496568832,2016-11-25 20:26:31,0,5202,3768878,120161
802239329049477120,2016-11-25 19:55:35,10088,3029,3768879,120161
802185808107208704,2016-11-25 16:22:55,0,314,3768879,120161
801958328846974976,2016-11-25 01:18:59,8574,1984,3768880,120161
801854953262350336,2016-11-24 18:28:13,1948,274,3768880,120161
801538201127157760,2016-11-23 21:29:33,9109,2377,3768880,120161
801285448605831168,2016-11-23 04:45:12,6760,955,3768880,120161
801167903437357056,2016-11-22 20:58:07,27290,6925,3768880,120161
801127390143516673,2016-11-22 18:17:08,0,4598,3768880,120161
801115127852503040,2016-11-22 17:28:25,8972,2417,3768881,120161
800859414831898624,2016-11-22 00:32:18,774,113,3768881,120161
800855607700029440,2016-11-22 00:17:10,0,1884,3768881,120161
800751577355128832,2016-11-21 17:23:47,11655,3203,3768881,120161
800513324630806528,2016-11-21 01:37:04,14632,3476,3768882,120161
800459316964663297,2016-11-20 22:02:27,10499,2480,3768882,120161
800443802682937345,2016-11-20 21:00:48,0,5024,3768882,120161
800388270626521089,2016-11-20 17:20:08,12409,3250,3768882,120161
800188575492947969,2016-11-20 04:06:37,0,4555,3768883,120161
800141422401830912,2016-11-20 00:59:15,17023,2968,3768883,120161
800018252395122689,2016-11-19 16:49:49,31655,15274,3768883,120161
799774291445383169,2016-11-19 00:40:24,0,5448,3768883,120161
799757965289017345,2016-11-18 23:35:32,9352,2497,3768883,120161
799422933579902976,2016-11-18 01:24:14,8938,2207,3768883,120161
799308762079035393,2016-11-17 17:50:33,0,6425,3768883,120161
799297110730567681,2016-11-17 17:04:16,11024,3214,3768882,120161
799063482566066176,2016-11-17 01:35:54,9024,2852,3768882,120161
798933969379225600,2016-11-16 17:01:16,14669,5177,3768881,120161
798925684722855936,2016-11-16 16:28:21,8223,1657,3768881,120161
798705661114773508,2016-11-16 01:54:03,0,7685,3768880,120161
798701998996647937,2016-11-16 01:39:30,0,9060,3768880,120161
798697898615730177,2016-11-16 01:23:12,0,7555,3768880,120161
798694562394996736,2016-11-16 01:09:57,0,5779,3768880,120161
798686750113755136,2016-11-16 00:38:54,0,2690,3768880,120161
798682547630837760,2016-11-16 00:22:12,0,5486,3768881,120161
798673117451325440,2016-11-15 23:44:44,0,6454,3768881,120161
798665375516884993,2016-11-15 23:13:58,0,4494,3768881,120161
798644042770751489,2016-11-15 21:49:12,0,2142,3768882,120161
798628517273620480,2016-11-15 20:47:30,0,2265,3768882,120161
798585098161549313,2016-11-15 17:54:59,0,6589,3768882,120161
798576900688019456,2016-11-15 17:22:24,0,6835,3768882,120161
798340744599797760,2016-11-15 01:44:00,0,3901,3768882,120161
798209839306514432,2016-11-14 17:03:50,11508,2947,3768883,120161
797971864723324932,2016-11-14 01:18:12,12975,3636,3768883,120161
797545162159308800,2016-11-12 21:02:38,16135,5622,3768883,120161
797236660651966464,2016-11-12 00:36:46,22250,7693,3768883,120161
797165961484890113,2016-11-11 19:55:50,255,32,3768883,120161
796904159865868288,2016-11-11 02:35:32,0,10356,3768883,120161
796865951799083009,2016-11-11 00:03:42,8528,2188,3768883,120161
796759840936919040,2016-11-10 17:02:03,13222,3549,3768883,120161
796563435802726400,2016-11-10 04:01:37,0,8471,3768883,120161
796484825502875648,2016-11-09 22:49:15,8444,2035,3768883,120161
796387464403357696,2016-11-09 16:22:22,12278,4830,3768883,120161
796177847564038144,2016-11-09 02:29:25,0,16559,3768883,120161
796149749086875649,2016-11-09 00:37:46,36048,16559,3768883,120161
796125600683540480,2016-11-08 23:01:49,5486,2071,3768883,120161
796116448414461957,2016-11-08 22:25:27,10109,2796,3768883,120161
796080075804475393,2016-11-08 20:00:55,9426,2690,3768884,120161
796031486298386433,2016-11-08 16:47:50,12020,4271,3768884,120161
795464331001561088,2016-11-07 03:14:10,55479,27586,3768884,120161
795400264262053889,2016-11-06 22:59:35,11229,3310,3768884,120161
795076730285391872,2016-11-06 01:33:58,18062,6262,3768884,120161
794983741416415232,2016-11-05 19:24:28,0,3924,3768886,120161
794926597468000259,2016-11-05 15:37:24,11454,2684,3768886,120161
794355576146903043,2016-11-04 01:48:22,0,11969,3768887,120161
794332329137291264,2016-11-04 00:15:59,10648,3076,3768865,120161
794205286408003585,2016-11-03 15:51:10,10273,3874,3768889,120161
793962221541933056,2016-11-02 23:45:19,18820,5679,3768889,120161
793845145112371200,2016-11-02 16:00:06,10247,2177,3768889,120161
793614319594401792,2016-11-02 00:42:53,0,3646,3768889,120161
793601777308463104,2016-11-01 23:53:02,8881,1901,3768889,120161
793500921481273345,2016-11-01 17:12:16,11908,2772,3768868,120160
793286476301799424,2016-11-01 03:00:09,27474,10673,3768890,120161
793271401113350145,2016-11-01 02:00:14,9649,2751,3768890,120161
793256262322548741,2016-11-01 01:00:05,22263,9661,3768892,120161
793241302385262592,2016-11-01 00:00:38,11741,3790,3768892,120161
793226087023144960,2016-10-31 23:00:11,10961,3322,3768892,120161
793210959003287553,2016-10-31 22:00:04,9957,3282,3768892,120161
793195938047070209,2016-10-31 21:00:23,17001,6504,3768892,120161
793180763617361921,2016-10-31 20:00:05,7710,2306,3768892,120161
793165685325201412,2016-10-31 19:00:10,10436,3227,3768894,120161
793150605191548928,2016-10-31 18:00:14,6886,1982,3768894,120161
793135492858580992,2016-10-31 17:00:11,7182,2884,3768894,120161
793120401413079041,2016-10-31 16:00:13,14138,4533,3768894,120161
792913359805018113,2016-10-31 02:17:31,16001,4693,3768894,120161
792883833364439040,2016-10-31 00:20:11,12612,4950,3768894,120161
792773781206999040,2016-10-30 17:02:53,8170,1958,3768894,120161
792394556390137856,2016-10-29 15:55:58,15071,4976,3768894,120161
792050063153438720,2016-10-28 17:07:05,7992,2080,3768895,120161
791821351946420224,2016-10-28 01:58:16,0,24370,3768895,120161
791784077045166082,2016-10-27 23:30:09,0,11208,3768895,120161
791780927877898241,2016-10-27 23:17:38,0,4411,3768895,120161
791774931465953280,2016-10-27 22:53:48,37678,21061,3768896,120161
791672322847637504,2016-10-27 16:06:04,13086,3646,3768896,120161
791406955684368384,2016-10-26 22:31:36,14627,4774,3768896,120161
791312159183634433,2016-10-26 16:14:55,9801,2947,3768896,120161
791026214425268224,2016-10-25 21:18:40,0,4818,3768896,120161
790987426131050500,2016-10-25 18:44:32,11041,2468,3768896,120161
790946055508652032,2016-10-25 16:00:09,18527,5468,3768896,120161
790723298204217344,2016-10-25 01:14:59,0,2686,3768896,120161
790698755171364864,2016-10-24 23:37:28,9118,2191,3768897,120161
790581949425475584,2016-10-24 15:53:19,22397,8143,3768897,120161
790337589677002753,2016-10-23 23:42:19,8696,2160,3768897,120161
790277117346975746,2016-10-23 19:42:02,14015,3717,3768897,120161
790227638568808452,2016-10-23 16:25:25,0,4171,3768897,120161
789986466051088384,2016-10-23 00:27:05,10311,2686,3768897,120161
789960241177853952,2016-10-22 22:42:52,0,4816,3768897,120161
789903600034189313,2016-10-22 18:57:48,11614,4833,3768897,120161
789628658055020548,2016-10-22 00:45:17,8410,2072,3768897,120161
789599242079838210,2016-10-21 22:48:24,7579,2267,3768897,120161
789530877013393408,2016-10-21 18:16:44,13117,3924,3768897,120161
789314372632018944,2016-10-21 03:56:25,9574,2655,3768897,120161
789280767834746880,2016-10-21 01:42:53,0,5720,3768897,120161
789268448748703744,2016-10-21 00:53:56,10147,2996,3768898,120161
789137962068021249,2016-10-20 16:15:26,10824,3232,3768898,120161
788908386943430656,2016-10-20 01:03:11,30520,14347,3768898,120161
788765914992902144,2016-10-19 15:37:03,30604,11969,3768898,120161
788552643979468800,2016-10-19 01:29:35,0,8365,3768899,120161
788412144018661376,2016-10-18 16:11:17,15998,5964,3768899,120161
788178268662984705,2016-10-18 00:41:57,8060,2477,3768899,120161
788150585577050112,2016-10-17 22:51:57,6837,1502,3768899,120161
788070120937619456,2016-10-17 17:32:13,0,3933,3768899,120161
788039637453406209,2016-10-17 15:31:05,6838,1529,3768899,120161
787810552592695296,2016-10-17 00:20:47,9678,3523,3768899,120161
787717603741622272,2016-10-16 18:11:26,11370,3226,3768900,120161
787397959788929025,2016-10-15 21:01:17,12064,3281,3768900,120161
787322443945877504,2016-10-15 16:01:13,8687,2024,3768900,120161
787111942498508800,2016-10-15 02:04:45,0,7746,3768902,120161
786963064373534720,2016-10-14 16:13:10,29595,9272,3768903,120161
786729988674449408,2016-10-14 00:47:00,0,2809,3768903,120161
786709082849828864,2016-10-13 23:23:56,20221,7033,3768903,120161
786664955043049472,2016-10-13 20:28:35,11908,2981,3768903,120161
786595970293370880,2016-10-13 15:54:28,10460,3575,3768903,120161
786363235746385920,2016-10-13 00:29:39,12129,4054,3768903,120161
786286427768250368,2016-10-12 19:24:27,8892,3328,3768903,120161
786233965241827333,2016-10-12 15:55:59,17100,5529,3768903,120161
786051337297522688,2016-10-12 03:50:17,1607,178,3768903,120161
786036967502913536,2016-10-12 02:53:11,0,8148,3768903,120161
785927819176054784,2016-10-11 19:39:28,12636,3627,3768903,120161
785872687017132033,2016-10-11 16:00:24,7452,2112,3768903,120161
785639753186217984,2016-10-11 00:34:48,8680,2545,3768903,120161
785533386513321988,2016-10-10 17:32:08,10146,2318,3768903,120161
785515384317313025,2016-10-10 16:20:36,6782,1466,3768904,120161
785264754247995392,2016-10-09 23:44:41,8095,1897,3768904,120161
785170936622350336,2016-10-09 17:31:53,13438,5608,3768904,120161
784826020293709826,2016-10-08 18:41:19,11268,3698,3768904,120161
784517518371221505,2016-10-07 22:15:26,10005,2945,3768904,120161
784431430411685888,2016-10-07 16:33:21,6308,1479,3768905,120161
784183165795655680,2016-10-07 00:06:50,22401,9320,3768883,120160
784057939640352768,2016-10-06 15:49:14,33358,12874,3768906,120161
783839966405230592,2016-10-06 01:23:05,33544,12544,3768906,120161
783821107061198850,2016-10-06 00:08:09,8176,2259,3768907,120161
783695101801398276,2016-10-05 15:47:27,11595,3706,3768907,120161
783466772167098368,2016-10-05 00:40:09,9426,2586,3768908,120161
783391753726550016,2016-10-04 19:42:03,18821,6393,3768908,120161
783347506784731136,2016-10-04 16:46:14,0,6495,3768909,120161
783334639985389568,2016-10-04 15:55:06,32504,13512,3768909,120161
783085703974514689,2016-10-03 23:25:55,9069,2541,3768909,120161
782969140009107456,2016-10-03 15:42:44,26849,8471,3768910,120161
782747134529531904,2016-10-03 01:00:34,8276,1593,3768910,120161
782722598790725632,2016-10-02 23:23:04,19173,6201,3768910,120161
782598640137187329,2016-10-02 15:10:30,8664,2177,3768911,120161
782305867769217024,2016-10-01 19:47:08,18547,6424,3768911,120161
782021823840026624,2016-10-01 00:58:26,0,7196,3768911,120161
781955203444699136,2016-09-30 20:33:43,12317,3885,3768912,120161
781661882474196992,2016-09-30 01:08:10,11586,3107,3768912,120161
781655249211752448,2016-09-30 00:41:48,4445,1305,3768912,120161
781524693396357120,2016-09-29 16:03:01,23074,6383,3768913,120161
781308096455073793,2016-09-29 01:42:20,7932,2933,3768913,120161
781251288990355457,2016-09-28 21:56:36,9403,2430,3768913,120161
781163403222056960,2016-09-28 16:07:23,10852,3149,3768913,120161
780931614150983680,2016-09-28 00:46:20,24088,8471,3768913,120161
780858289093574656,2016-09-27 19:54:58,8007,2311,3768913,120161
780800785462489090,2016-09-27 16:06:28,6114,1493,3768914,120161
780601303617732608,2016-09-27 02:53:48,13464,3810,3768914,120161
780543529827336192,2016-09-26 23:04:13,7001,2008,3768914,120161
780496263422808064,2016-09-26 19:56:24,0,4293,3768914,120161
780476555013349377,2016-09-26 18:38:05,0,136,3768914,120161
780459368902959104,2016-09-26 17:29:48,5868,1221,3768914,120161
780192070812196864,2016-09-25 23:47:39,9671,2571,3768914,120161
780092040432480260,2016-09-25 17:10:10,0,2644,3768914,120161
780074436359819264,2016-09-25 16:00:13,13667,5756,3768914,120161
779834332596887552,2016-09-25 00:06:08,21161,8148,3768914,120161
779377524342161408,2016-09-23 17:50:56,9791,3584,3768914,120161
779124354206535695,2016-09-23 01:04:56,0,21187,3768914,120161
779123168116150273,2016-09-23 01:00:13,13146,4189,3768914,120161
779056095788752897,2016-09-22 20:33:42,16444,5202,3768915,120161
778990705243029504,2016-09-22 16:13:51,22262,8371,3768915,120161
778774459159379968,2016-09-22 01:54:34,0,11474,3768916,120161
778764940568104960,2016-09-22 01:16:45,952,422,3768916,120161
778748913645780993,2016-09-22 00:13:04,7681,1549,3768916,120161
778650543019483137,2016-09-21 17:42:10,6415,1714,3768916,120161
778624900596654080,2016-09-21 16:00:17,5166,1165,3768916,120161
778408200802557953,2016-09-21 01:39:11,15089,4988,3768917,120161
778396591732486144,2016-09-21 00:53:04,0,14089,3768917,120161
778383385161035776,2016-09-21 00:00:35,6502,1264,3768917,120161
778286810187399168,2016-09-20 17:36:50,11529,3804,3768919,120161
778039087836069888,2016-09-20 01:12:28,9386,3040,3768919,120161
778027034220126208,2016-09-20 00:24:34,7292,1867,3768918,120161
777953400541634568,2016-09-19 19:31:59,0,4053,3768918,120161
777885040357281792,2016-09-19 15:00:20,7054,1882,3768918,120161
777684233540206592,2016-09-19 01:42:24,12468,3390,3768919,120161
777641927919427584,2016-09-18 22:54:18,0,4915,3768919,120161
777621514455814149,2016-09-18 21:33:11,9706,2884,3768919,120161
777189768882946048,2016-09-17 16:57:35,15858,4965,3768919,120161
776819012571455488,2016-09-16 16:24:19,0,15743,3768919,120161
776813020089548800,2016-09-16 16:00:31,5420,1393,3768919,120161
776477788987613185,2016-09-15 17:48:25,9823,3223,3768920,120161
776249906839351296,2016-09-15 02:42:54,0,10590,3768920,120161
776218204058357768,2016-09-15 00:36:55,33209,18343,3768920,120161
776201521193218049,2016-09-14 23:30:38,10635,2890,3768920,120161
776113305656188928,2016-09-14 17:40:06,13050,5024,3768920,120161
776088319444877312,2016-09-14 16:00:49,2037,177,3768920,120161
775898661951791106,2016-09-14 03:27:11,0,17522,3768920,120161
775842724423557120,2016-09-13 23:44:54,12980,3083,3768920,120161
775733305207554048,2016-09-13 16:30:07,15351,4598,3768920,120161
775729183532220416,2016-09-13 16:13:44,14298,5262,3768920,120161
775364825476165632,2016-09-12 16:05:54,8265,3445,3768921,120161
775350846108426240,2016-09-12 15:10:21,11261,4496,3768921,120161
775085132600442880,2016-09-11 21:34:30,17218,5448,3768921,120161
774757898236878852,2016-09-10 23:54:11,9429,2023,3768922,120161
774639387460112384,2016-09-10 16:03:16,7461,2000,3768922,120161
774314403806253056,2016-09-09 18:31:54,24093,6425,3768922,120161
773985732834758656,2016-09-08 20:45:53,11869,4449,3768922,120161
773922284943896577,2016-09-08 16:33:46,7078,1980,3768922,120161
773704687002451968,2016-09-08 02:09:06,7287,1873,3768923,120161
773670353721753600,2016-09-07 23:52:41,5910,1489,3768924,120161
773547596996571136,2016-09-07 15:44:53,24461,7085,3768924,120161
773336787167145985,2016-09-07 01:47:12,0,5860,3768924,120161
773308824254029826,2016-09-06 23:56:05,25743,8595,3768924,120161
773247561583001600,2016-09-06 19:52:39,10368,3672,3768924,120161
773191612633579521,2016-09-06 16:10:20,11079,4713,3768924,120161
772877495989305348,2016-09-05 19:22:09,9525,4462,3768924,120161
772826264096874500,2016-09-05 15:58:34,8820,2654,3768924,120161
772615324260794368,2016-09-05 02:00:22,0,3881,3768925,120161
772581559778025472,2016-09-04 23:46:12,7167,1954,3768925,120161
772193107915964416,2016-09-03 22:02:38,6642,1596,3768925,120161
772152991789019136,2016-09-03 19:23:13,4168,1292,3768925,120161
772117678702071809,2016-09-03 17:02:54,4153,844,3768925,120161
772114945936949249,2016-09-03 16:52:02,2994,544,3768925,120161
772102971039580160,2016-09-03 16:04:27,4438,1060,3768925,120161
771908950375665664,2016-09-03 03:13:29,7266,2158,3768925,120161
771770456517009408,2016-09-02 18:03:10,13308,3901,3768925,120161
771500966810099713,2016-09-02 00:12:18,9146,2992,3768925,120161
771380798096281600,2016-09-01 16:14:48,11692,5860,3768925,120161
771171053431250945,2016-09-01 02:21:21,0,8653,3768926,120161
771136648247640064,2016-09-01 00:04:38,10184,3337,3768926,120161
771102124360998913,2016-08-31 21:47:27,6875,1648,3768926,120161
771014301343748096,2016-08-31 15:58:28,6998,1768,3768926,120161
771004394259247104,2016-08-31 15:19:06,0,252,3768926,120161
770787852854652928,2016-08-31 00:58:39,5478,1407,3768926,120161
770772759874076672,2016-08-30 23:58:40,5734,1611,3768927,120161
770743923962707968,2016-08-30 22:04:05,0,52101,3768927,120161
770655142660169732,2016-08-30 16:11:18,8092,1999,3768928,120161
770414278348247044,2016-08-30 00:14:12,6962,2369,3768928,120161
770293558247038976,2016-08-29 16:14:30,6899,1703,3768928,120161
770093767776997377,2016-08-29 03:00:36,0,3492,3768929,120161
770069151037685760,2016-08-29 01:22:47,8353,2633,3768929,120161
769940425801170949,2016-08-28 16:51:16,34822,11050,3768929,120161
769695466921623552,2016-08-28 00:37:54,7073,1911,3768929,120161
769335591808995329,2016-08-27 00:47:53,0,8780,3768929,120161
769212283578875904,2016-08-26 16:37:54,5963,1954,3768929,120161
768970937022709760,2016-08-26 00:38:52,15958,7503,3768929,120161
768909767477751808,2016-08-25 20:35:48,0,3103,3768929,120161
768855141948723200,2016-08-25 16:58:45,4645,1028,3768929,120161
768609597686943744,2016-08-25 00:43:02,4562,1378,3768929,120161
768596291618299904,2016-08-24 23:50:10,5565,1464,3768929,120161
768554158521745409,2016-08-24 21:02:45,0,6673,3768929,120161
768473857036525572,2016-08-24 15:43:39,15048,3932,3768929,120161
768193404517830656,2016-08-23 21:09:14,12104,4053,3768929,120161
767884188863397888,2016-08-23 00:40:31,5284,1618,3768930,120161
767754930266464257,2016-08-22 16:06:54,17733,6178,3768930,120161
767500508068192258,2016-08-21 23:15:55,8253,2671,3768930,120161
767191397493538821,2016-08-21 02:47:37,13576,4372,3768930,120161
767122157629476866,2016-08-20 22:12:29,11180,3246,3768930,120161
766864461642756096,2016-08-20 05:08:29,0,6481,3768930,120161
766793450729734144,2016-08-20 00:26:19,5626,1556,3768930,120161
766714921925144576,2016-08-19 19:14:16,2862,435,3768930,120161
766693177336135680,2016-08-19 17:47:52,4467,912,3768930,120161
766423258543644672,2016-08-18 23:55:18,6651,1810,3768930,120161
766313316352462849,2016-08-18 16:38:26,7467,2156,3768930,120161
766078092750233600,2016-08-18 01:03:45,0,2955,3768930,120161
766069199026450432,2016-08-18 00:28:24,4735,997,3768930,120161
766008592277377025,2016-08-17 20:27:34,4120,568,3768933,120161
765719909049503744,2016-08-17 01:20:27,7990,2461,3768935,120161
765669560888528897,2016-08-16 22:00:23,5724,1402,3768935,120161
765395769549590528,2016-08-16 03:52:26,20472,3114,3768935,120161
765371061932261376,2016-08-16 02:14:15,7813,2461,3768936,120161
765222098633691136,2016-08-15 16:22:20,12843,3881,3768937,120161
764857477905154048,2016-08-14 16:13:27,7072,2016,3768937,120161
764259802650378240,2016-08-13 00:38:30,6688,1735,3768938,120161
763956972077010945,2016-08-12 04:35:10,806,61,3768938,120161
763837565564780549,2016-08-11 20:40:41,13984,4818,3768938,120161
763183847194451968,2016-08-10 01:23:03,5981,1690,3768939,120161
763167063695355904,2016-08-10 00:16:21,0,3471,3768939,120161
763103485927849985,2016-08-09 20:03:43,8120,2587,3768939,120161
762699858130116608,2016-08-08 17:19:51,13468,4171,3768939,120161
762471784394268675,2016-08-08 02:13:34,12526,7546,3768941,120161
762464539388485633,2016-08-08 01:44:46,11451,4816,3768941,120161
762316489655476224,2016-08-07 15:56:28,5336,1288,3768941,120161
762035686371364864,2016-08-06 21:20:40,35270,17815,3768941,120161
761976711479193600,2016-08-06 17:26:19,5962,2297,3768941,120161
761750502866649088,2016-08-06 02:27:27,0,4511,3768942,120161
761745352076779520,2016-08-06 02:06:59,4692,975,3768942,120161
761672994376806400,2016-08-05 21:19:27,54793,33230,3768943,120161
761599872357261312,2016-08-05 16:28:54,4559,1330,3768943,120161
761371037149827077,2016-08-05 01:19:35,0,20400,3768943,120161
761334018830917632,2016-08-04 22:52:29,5761,1658,3768943,120161
761292947749015552,2016-08-04 20:09:17,4937,1256,3768944,120161
761227390836215808,2016-08-04 15:48:47,5891,1766,3768944,120161
761004547850530816,2016-08-04 01:03:17,12422,3933,3768945,120161
760893934457552897,2016-08-03 17:43:45,4212,1101,3768945,120161
760656994973933572,2016-08-03 02:02:14,7308,2198,3768946,120161
760641137271070720,2016-08-03 00:59:13,5455,1477,3768946,120161
760539183865880579,2016-08-02 18:14:06,8354,4148,3768946,120161
760521673607086080,2016-08-02 17:04:31,4665,1598,3768947,120161
760290219849637889,2016-08-02 01:44:48,29503,13070,3768947,120161
760252756032651264,2016-08-01 23:15:56,4326,989,3768948,120161
760190180481531904,2016-08-01 19:07:17,6303,2067,3768948,120161
760153949710192640,2016-08-01 16:43:19,0,38,3768948,120161
759943073749200896,2016-08-01 02:45:22,6558,2369,3768948,120161
759923798737051648,2016-08-01 01:28:46,16212,6481,3768948,120161
759846353224826880,2016-07-31 20:21:02,7399,2256,3768948,120161
759793422261743616,2016-07-31 16:50:42,6585,2164,3768948,120161
759566828574212096,2016-07-31 01:50:18,0,24183,3768949,120161
759557299618865152,2016-07-31 01:12:26,5185,1337,3768949,120161
759447681597108224,2016-07-30 17:56:51,9382,2809,3768949,120161
759446261539934208,2016-07-30 17:51:13,1841,557,3768949,120161
759197388317847553,2016-07-30 01:22:17,6697,2208,3768949,120161
759159934323924993,2016-07-29 22:53:27,0,1348,3768949,120161
759099523532779520,2016-07-29 18:53:24,16047,4790,3768950,120161
759047813560868866,2016-07-29 15:27:55,7201,2291,3768950,120161
758854675097526272,2016-07-29 02:40:28,3892,1022,3768950,120161
758828659922702336,2016-07-29 00:57:05,12323,4351,3768950,120161
758740312047005698,2016-07-28 19:06:01,6317,1819,3768951,120161
758474966123810816,2016-07-28 01:31:38,4205,1125,3768952,120161
758467244762497024,2016-07-28 01:00:57,5297,2516,3768952,120161
758405701903519748,2016-07-27 20:56:24,5729,2192,3768952,120161
758355060040593408,2016-07-27 17:35:10,3782,1239,3768952,120161
758099635764359168,2016-07-27 00:40:12,21213,11474,3768953,120161
758041019896193024,2016-07-26 20:47:17,2987,431,3768952,120161
757741869644341248,2016-07-26 00:58:34,7579,3692,3768952,120161
757729163776290825,2016-07-26 00:08:05,0,9247,3768952,120161
757725642876129280,2016-07-25 23:54:05,4994,1384,3768952,120161
757611664640446465,2016-07-25 16:21:11,5007,1265,3768952,120161
757597904299253760,2016-07-25 15:26:30,0,331,3768953,120161
757596066325864448,2016-07-25 15:19:12,4788,1206,3768953,120161
757400162377592832,2016-07-25 02:20:45,16667,7717,3768953,120161
757393109802180609,2016-07-25 01:52:43,6434,1996,3768953,120161
757354760399941633,2016-07-24 23:20:20,4973,1624,3768953,120161
756998049151549440,2016-07-23 23:42:53,6898,2260,3768954,120161
756939218950160384,2016-07-23 19:49:07,7306,2283,3768954,120161
756651752796094464,2016-07-23 00:46:50,5588,1503,3768954,120161
756526248105566208,2016-07-22 16:28:07,11463,4141,3768954,120161
756303284449767430,2016-07-22 01:42:09,4345,1224,3768954,120161
756288534030475264,2016-07-22 00:43:32,28385,14970,3768954,120161
756275833623502848,2016-07-21 23:53:04,7090,1733,3768954,120161
755955933503782912,2016-07-21 02:41:54,8064,3274,3768954,120161
755206590534418437,2016-07-19 01:04:16,18131,6120,3768954,120161
755110668769038337,2016-07-18 18:43:07,23353,12554,3768954,120161
754874841593970688,2016-07-18 03:06:01,0,9140,3768954,120161
754856583969079297,2016-07-18 01:53:28,7578,2856,3768954,120161
754747087846248448,2016-07-17 18:38:22,2841,589,3768954,120161
754482103782404096,2016-07-17 01:05:25,5826,2209,3768954,120161
754449512966619136,2016-07-16 22:55:55,4132,840,3768954,120161
754120377874386944,2016-07-16 01:08:03,8628,2655,3768954,120161
754011816964026368,2016-07-15 17:56:40,9683,4064,3768954,120161
753655901052166144,2016-07-14 18:22:23,6424,2482,3768954,120161
753420520834629632,2016-07-14 02:47:04,8690,4049,3768954,120161
753398408988139520,2016-07-14 01:19:12,6357,2174,3768776,120161
753375668877008896,2016-07-13 23:48:51,8365,2644,3768776,120161
753298634498793472,2016-07-13 18:42:44,0,6576,3768776,120161
753294487569522689,2016-07-13 18:26:16,3740,1183,3768776,120161
753039830821511168,2016-07-13 01:34:21,40913,23870,3768776,120161
753026973505581056,2016-07-13 00:43:15,4259,1103,3768776,120161
752932432744185856,2016-07-12 18:27:35,13903,7746,3768776,120161
752917284578922496,2016-07-12 17:27:23,7551,1781,3768776,120161
752701944171524096,2016-07-12 03:11:42,0,3273,3768776,120161
752682090207055872,2016-07-12 01:52:49,6621,1829,3768776,120161
752660715232722944,2016-07-12 00:27:52,4860,1784,3768776,120161
752568224206688256,2016-07-11 18:20:21,6110,2588,3768776,120161
752519690950500352,2016-07-11 15:07:30,8116,3895,3768776,120161
752334515931054080,2016-07-11 02:51:40,4213,1258,3768776,120161
752309394570878976,2016-07-11 01:11:51,0,18880,3768776,120161
752173152931807232,2016-07-10 16:10:29,6548,2097,3768776,120161
751950017322246144,2016-07-10 01:23:49,3397,1049,3768776,120161
751937170840121344,2016-07-10 00:32:46,5746,1516,3768776,120161
751830394383790080,2016-07-09 17:28:29,6394,2213,3768776,120161
