Unnamed: 0,visit_date,domain,ref_link,portal_page,keywords,visit_IP,unique_no,total_visit_duration_time,total_visit_page_one_time,last_visit_page,last_time_visit_date,user_type,total_visit_time,os,net_service,brewer,lang,screen,screen_color,Flash,has_cookie,has_java,this_time_visit_start,visit_portal_time,portal_url,title,category,article_written,intention
1088.0,2019/02/21 22:40:53,广州,直接访问,https://www.bmatch.tech/course/react?from=ryf,--,61.144.96.9,1862493553511708361,17,2.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-21 22:40:53,4,https://www.bmatch.tech/course/react?from=ryf,,,,False
1148.0,2019/02/21 13:22:34,杭州,直接访问,https://www.bmatch.tech/course/react?from=ryf,--,36.27.93.54,2153027338142640559,150,2.0,https://www.bmatch.tech/course/react?from=ryf,2019/02/21 12:49:45,老访客,6.0,macOS,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-21 13:22:34,148,https://www.bmatch.tech/course/react?from=ryf,,,,False
192.0,2019/02/27 14:06:44,沈阳,直接访问,https://www.bmatch.tech/course/react?from=ryf,--,119.119.68.107,1881325426222387144,132,1.0,https://www.bmatch.tech/course/react?from=ryf,2019/02/27 14:06:40,老访客,1.0,Win 7,网通,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-27 14:06:44,132,https://www.bmatch.tech/course/react?from=ryf,,,,False
342.0,2019/02/26 17:46:00,郑州,直接访问,https://www.bmatch.tech/course/react?from=ryf,--,42.236.10.92,1878508271288030283,0,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,,Google Chrome,,800x600,24-bit,,支持,不支持,2019-02-26 17:46:00,0,https://www.bmatch.tech/course/react?from=ryf,,,,False
705.0,2019/02/26 12:35:21,石家庄,直接访问,https://www.bmatch.tech/course/react?from=ryf,--,36.98.61.243,5677283296792108943,6,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Android,,Chrome移动版,,,24-bit,,支持,不支持,2019-02-26 12:35:21,6,https://www.bmatch.tech/course/react?from=ryf,,,,False
864.0,2019/02/25 17:39:22,北京,直接访问,https://www.bmatch.tech/course/react?from=ryf,--,61.151.178.197,1736303141687932658,0,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Android 4.4,电信,Android Webkit Browser,,1024x768,24-bit,11.2,支持,不支持,2019-02-25 17:39:22,0,https://www.bmatch.tech/course/react?from=ryf,,,,False
882.0,2019/02/25 15:57:24,上海,直接访问,https://www.bmatch.tech/course/react?from=ryf,--,180.163.220.3,1716800763627191692,0,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,,Google Chrome,,800x600,24-bit,,支持,不支持,2019-02-25 15:57:24,0,https://www.bmatch.tech/course/react?from=ryf,,,,False
891.0,2019/02/25 15:10:26,宁波,直接访问,https://www.bmatch.tech/course/react?from=ryf,--,112.17.241.82,2006854942280667024,0,1.0,https://www.bmatch.tech/course/react?from=ryf,2019/02/25 14:25:55,新访客,2.0,macOS,移动,Google Chrome,,1440x900,24-bit,,支持,不支持,2019-02-25 15:10:26,0,https://www.bmatch.tech/course/react?from=ryf,,,,False
897.0,2019/02/25 14:25:55,宁波,直接访问,https://www.bmatch.tech/course/react?from=ryf,--,112.17.241.82,2006854942280667024,0,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,macOS,移动,Google Chrome,,1440x900,24-bit,,支持,不支持,2019-02-25 14:25:55,0,https://www.bmatch.tech/course/react?from=ryf,,,,False
954.0,2019/02/24 19:50:36,郑州,直接访问,https://www.bmatch.tech/course/react?from=ryf,--,42.236.10.114,1900767970097752744,0,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,,Google Chrome,,800x600,24-bit,,支持,不支持,2019-02-24 19:50:36,0,https://www.bmatch.tech/course/react?from=ryf,,,,False
990.0,2019/02/23 16:20:22,郑州,直接访问,https://www.bmatch.tech/course/react?from=ryf,--,42.236.10.92,2226714627311085541,0,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,,Google Chrome,,800x600,24-bit,,支持,不支持,2019-02-23 16:20:22,0,https://www.bmatch.tech/course/react?from=ryf,,,,False
1041.0,2019/02/22 16:51:40,北京,直接访问,https://www.bmatch.tech/course/react?from=ryf,--,124.202.212.62,2094929522087945585,3,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,电信通,Google Chrome,,1440x900,24-bit,,支持,不支持,2019-02-22 16:51:40,3,https://www.bmatch.tech/course/react?from=ryf,,,,False
1131.0,2019/02/21 15:32:29,郑州,直接访问,https://www.bmatch.tech/course/react?from=ryf,--,42.236.10.84,1930031128830743758,0,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,,Google Chrome,,800x600,24-bit,,支持,不支持,2019-02-21 15:32:29,0,https://www.bmatch.tech/course/react?from=ryf,,,,False
1146.0,2019/02/21 14:08:24,杭州,直接访问,https://www.bmatch.tech/course/react?from=ryf,--,36.27.93.54,1938476331478098850,0,1.0,https://www.bmatch.tech/course/react?from=ryf,2019/02/21 09:40:56,老访客,2.0,macOS,,Google Chrome,,1280x800,24-bit,,支持,不支持,2019-02-21 14:08:24,0,https://www.bmatch.tech/course/react?from=ryf,,,,False
1054.0,2019/02/22 15:06:53,成都,http://www.ruanyifeng.com/blog/2006/02/post_179.html,https://www.bmatch.tech/course/react?from=ryf,--,182.148.112.32,2075832391479673671,29,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-22 15:06:53,29,https://www.bmatch.tech/course/react?from=ryf,post_179,观点与感想,2006/02,False
175.0,2019/02/27 16:30:54,银川,http://www.ruanyifeng.com/blog/2007/03/metadata.html,https://www.bmatch.tech/course/react?from=ryf,--,203.93.166.89,5017195575311289514,3,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,,Google Chrome,,1366x768,24-bit,,支持,不支持,2019-02-27 16:30:54,3,https://www.bmatch.tech/course/react?from=ryf,metadata,科技爱好者,2007/03,False
1042.0,2019/02/22 16:43:39,其他,http://www.ruanyifeng.com/blog/2007/07/english_punctuation.html,https://www.bmatch.tech/course/react?from=ryf,--,118.101.224.15,1860831444455352916,189,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-22 16:43:39,189,https://www.bmatch.tech/course/react?from=ryf,english_punctuation,英语爱好者,2007/07,False
1069.0,2019/02/22 11:26:53,南京,http://www.ruanyifeng.com/blog/2007/07/lang_xianping_s_speech_in_toronto.html,https://www.bmatch.tech/course/react?from=ryf,--,61.132.54.2,1801612890135103926,5,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,电信,Google Chrome,,1440x900,24-bit,,支持,不支持,2019-02-22 11:26:53,5,https://www.bmatch.tech/course/react?from=ryf,lang_xianping_s_speech_in_toronto,观点与感想,2007/07,False
211.0,2019/02/27 11:01:11,深圳,http://www.ruanyifeng.com/blog/2007/10/ascii_unicode_and_utf-8.html,https://www.bmatch.tech/course/react?from=ryf,--,116.6.99.221,2140752115735861739,0,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,电信,Google Chrome,,1440x900,24-bit,,支持,不支持,2019-02-27 11:01:11,0,https://www.bmatch.tech/course/react?from=ryf,ascii_unicode_and_utf-8,理解计算机,2007/10,False
1138.0,2019/02/21 14:59:04,北京,http://www.ruanyifeng.com/blog/2007/10/ascii_unicode_and_utf-8.html,https://www.bmatch.tech/course/react?from=ryf,--,223.223.194.240,1866962574998030317,18,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,macOS,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-21 14:59:04,18,https://www.bmatch.tech/course/react?from=ryf,ascii_unicode_and_utf-8,理解计算机,2007/10,False
58.0,2019/02/28 18:32:41,云浮,http://www.ruanyifeng.com/blog/2008/12/a_puzzle_from_terrence_tao.html,https://www.bmatch.tech/course/react?from=ryf,--,223.74.99.162,2043214352814639406,63,4.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,,Firefox,,1536x864,24-bit,,支持,不支持,2019-02-28 18:32:41,13,https://www.bmatch.tech/course/react?from=ryf,a_puzzle_from_terrence_tao,算法与数学,2008/12,False
56.0,2019/02/28 18:43:28,云浮,http://www.ruanyifeng.com/blog/2008/12/a_puzzle_from_terrence_tao.html,https://www.bmatch.tech/course/react?from=ryf,--,223.74.99.162,2043214352814639406,3,1.0,https://www.bmatch.tech/course/react?from=ryf,2019/02/28 18:34:23,新访客,3.0,Win 7,,Firefox,,1536x864,24-bit,,支持,不支持,2019-02-28 18:43:28,3,https://www.bmatch.tech/course/react?from=ryf,a_puzzle_from_terrence_tao,算法与数学,2008/12,False
1024.0,2019/02/22 20:46:38,北京,http://www.ruanyifeng.com/blog/2009/01/what_is_a_circle.html,https://www.bmatch.tech/course/react?from=ryf,--,61.135.169.80,2081247478481615530,36,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,macOS,网通,Google Chrome,,1440x900,24-bit,,支持,不支持,2019-02-22 20:46:38,36,https://www.bmatch.tech/course/react?from=ryf,what_is_a_circle,算法与数学,2009/01,False
65.0,2019/02/28 17:06:01,北京,http://www.ruanyifeng.com/blog/2009/08/learning_javascript_closures.html,https://www.bmatch.tech/course/react?from=ryf,--,114.242.249.51,1897852207067635833,5,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Android 8.0,网通,微信浏览器,,,24-bit,,支持,不支持,2019-02-28 17:06:01,5,https://www.bmatch.tech/course/react?from=ryf,learning_javascript_closures,JavaScript,2009/08,True
177.0,2019/02/27 16:14:14,佛山,http://www.ruanyifeng.com/blog/2009/08/learning_javascript_closures.html,https://www.bmatch.tech/course/react?from=ryf,--,218.13.15.114,1845970324655431075,3,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-27 16:14:14,3,https://www.bmatch.tech/course/react?from=ryf,learning_javascript_closures,JavaScript,2009/08,True
844.0,2019/02/25 21:54:12,南宁,http://www.ruanyifeng.com/blog/2009/08/learning_javascript_closures.html,https://www.bmatch.tech/course/react?from=ryf,--,124.227.192.80,1915748408418602068,59,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-25 21:54:12,59,https://www.bmatch.tech/course/react?from=ryf,learning_javascript_closures,JavaScript,2009/08,True
1046.0,2019/02/22 15:59:08,临沂,http://www.ruanyifeng.com/blog/2010/05/object-oriented_javascript_inheritance_continued.html,https://www.bmatch.tech/course/react?from=ryf,--,144.52.190.22,1870122262155827611,13,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,,搜狗高速,,1366x768,24-bit,,支持,不支持,2019-02-22 15:59:08,13,https://www.bmatch.tech/course/react?from=ryf,object-oriented_javascript_inheritance_continued,JavaScript,2010/05,True
138.0,2019/02/27 21:56:05,台湾,http://www.ruanyifeng.com/blog/2010/05/object-oriented_javascript_inheritance.html,https://www.bmatch.tech/course/react?from=ryf,--,106.105.29.74,2326572110931068481,3,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,,Google Chrome,,1536x864,24-bit,,支持,不支持,2019-02-27 21:56:05,3,https://www.bmatch.tech/course/react?from=ryf,object-oriented_javascript_inheritance,JavaScript,2010/05,True
395.0,2019/02/26 16:26:34,成都,http://www.ruanyifeng.com/blog/2010/05/object-oriented_javascript_inheritance.html,https://www.bmatch.tech/course/react?from=ryf,--,222.210.10.152,1877926466204429722,146,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-26 16:26:34,146,https://www.bmatch.tech/course/react?from=ryf,object-oriented_javascript_inheritance,JavaScript,2010/05,True
988.0,2019/02/23 16:42:30,福州,http://www.ruanyifeng.com/blog/2010/05/object-oriented_javascript_inheritance.html,https://www.bmatch.tech/course/react?from=ryf,--,110.87.60.97,2217472141697534589,5,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,电信,Google Chrome,,1920x1200,24-bit,,支持,不支持,2019-02-23 16:42:30,5,https://www.bmatch.tech/course/react?from=ryf,object-oriented_javascript_inheritance,JavaScript,2010/05,True
956.0,2019/02/24 19:50:02,三亚,http://www.ruanyifeng.com/blog/2010/07/my_thoughts_on_china_scientific_research.html?from=timeline&isappinstalled=0,https://www.bmatch.tech/course/react?from=ryf,--,218.77.208.91,2117464562420455426,0,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,iOS 12,电信,微信浏览器,,1032x645,32-bit,,支持,不支持,2019-02-24 19:50:02,0,https://www.bmatch.tech/course/react?from=ryf,my_thoughts_on_china_scientific_research,剪贴板,2010/07,False
828.0,2019/02/26 09:43:11,深圳,http://www.ruanyifeng.com/blog/2010/12/detailed_explanation_of_css3_rounded_corners.html,https://www.bmatch.tech/course/react?from=ryf,--,113.88.86.169,1878581298966718787,81,3.0,https://www.bmatch.tech/courses/frontEndTraining,首次访问,新访客,1.0,Win 7,电信,Opera,,1366x768,24-bit,,支持,不支持,2019-02-26 09:43:11,46,https://www.bmatch.tech/course/react?from=ryf,detailed_explanation_of_css3_rounded_corners,开发者手册,2010/12,True
81.0,2019/02/28 15:50:57,其他,http://www.ruanyifeng.com/blog/2011/04/quicksort_in_javascript.html,https://www.bmatch.tech/course/react?from=ryf,--,98.142.135.199,2369522552585864547,79,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-28 15:50:57,79,https://www.bmatch.tech/course/react?from=ryf,quicksort_in_javascript,JavaScript,2011/04,True
967.0,2019/02/24 12:54:30,杭州,http://www.ruanyifeng.com/blog/2011/04/quicksort_in_javascript.html,https://www.bmatch.tech/course/react?from=ryf,--,183.159.196.185,1857708247067102685,0,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,电信,Google Chrome,,1366x768,24-bit,,支持,不支持,2019-02-24 12:54:30,0,https://www.bmatch.tech/course/react?from=ryf,quicksort_in_javascript,JavaScript,2011/04,True
1034.0,2019/02/22 17:29:07,上海,http://www.ruanyifeng.com/blog/2011/05/how_to_choose_free_software_licenses.html,https://www.bmatch.tech/course/react?from=ryf,--,116.232.29.44,1760036494959834044,88,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,电信,QQ浏览器,,1920x1080,24-bit,,支持,不支持,2019-02-22 17:29:07,88,https://www.bmatch.tech/course/react?from=ryf,how_to_choose_free_software_licenses,开发者手册,2011/05,True
922.0,2019/02/25 09:58:45,深圳,http://www.ruanyifeng.com/blog/2011/05/my_google_adsense_is_disabled.html,https://www.bmatch.tech/course/react?from=ryf,--,116.24.65.47,1872592769619455063,6,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-25 09:58:45,6,https://www.bmatch.tech/course/react?from=ryf,my_google_adsense_is_disabled,观点与感想,2011/05,False
914.0,2019/02/25 11:33:32,商洛,http://www.ruanyifeng.com/blog/2011/08/jquery_best_practices.html,https://www.bmatch.tech/course/react?from=ryf,--,113.137.70.180,2202486278868013318,2,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-25 11:33:32,2,https://www.bmatch.tech/course/react?from=ryf,jquery_best_practices,JavaScript,2011/08,True
167.0,2019/02/27 17:09:53,成都,http://www.ruanyifeng.com/blog/2011/08/opensource_java_web_development_tools.html,https://www.bmatch.tech/course/react?from=ryf,--,222.209.5.161,2321466949233069520,3,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-27 17:09:53,3,https://www.bmatch.tech/course/react?from=ryf,opensource_java_web_development_tools,开发者手册,2011/08,True
84.0,2019/02/28 15:19:10,北京,http://www.ruanyifeng.com/blog/2011/08/what_is_a_digital_signature.html,https://www.bmatch.tech/course/react?from=ryf,--,220.249.6.90,1834018839373388831,3,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,网通,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-28 15:19:10,3,https://www.bmatch.tech/course/react?from=ryf,what_is_a_digital_signature,理解计算机,2011/08,False
948.0,2019/02/24 20:35:27,南昌,http://www.ruanyifeng.com/blog/2011/09/c_programming_language_textbooks.html,https://www.bmatch.tech/course/react?from=ryf,--,182.100.20.119,2184359008669721148,157,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,,Google Chrome,,1536x864,24-bit,,支持,不支持,2019-02-24 20:35:27,157,https://www.bmatch.tech/course/react?from=ryf,c_programming_language_textbooks,开发者手册,2011/09,True
61.0,2019/02/28 17:38:56,北京,http://www.ruanyifeng.com/blog/2011/09/curl.html,https://www.bmatch.tech/course/react?from=ryf,--,114.255.108.162,1874810949069758494,2,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,macOS,网通,Google Chrome,,1280x800,24-bit,,支持,不支持,2019-02-28 17:38:56,2,https://www.bmatch.tech/course/react?from=ryf,curl,开发者手册,2011/09,True
851.0,2019/02/25 19:15:55,杭州,http://www.ruanyifeng.com/blog/2011/09/restful.html,https://www.bmatch.tech/course/react?from=ryf,--,183.129.46.22,2264970159364961761,10,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,电信,Google Chrome,,1536x864,24-bit,,支持,不支持,2019-02-25 19:15:55,10,https://www.bmatch.tech/course/react?from=ryf,restful,开发者手册,2011/09,True
1133.0,2019/02/21 15:31:56,济南,http://www.ruanyifeng.com/blog/2011/09/restful.html,https://www.bmatch.tech/course/react?from=ryf,--,113.128.218.146,1966998113891598629,56,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-21 15:31:56,56,https://www.bmatch.tech/course/react?from=ryf,restful,开发者手册,2011/09,True
179.0,2019/02/27 15:42:09,成都,http://www.ruanyifeng.com/blog/2011/12/ssh_port_forwarding.html,https://www.bmatch.tech/course/react?from=ryf,--,182.148.200.127,1992816365258620976,125,4.0,https://www.bmatch.tech/courses/s/c63e1d5d89234cb89fb0e25a8779e328,2019/02/27 15:08:09,新访客,2.0,macOS,,Google Chrome,,1680x1050,24-bit,,支持,不支持,2019-02-27 15:42:09,0,https://www.bmatch.tech/course/react?from=ryf,ssh_port_forwarding,理解计算机,2011/12,False
184.0,2019/02/27 15:08:09,成都,http://www.ruanyifeng.com/blog/2011/12/ssh_port_forwarding.html,https://www.bmatch.tech/course/react?from=ryf,--,182.148.200.127,1992816365258620976,0,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,macOS,,Google Chrome,,1680x1050,24-bit,,支持,不支持,2019-02-27 15:08:09,0,https://www.bmatch.tech/course/react?from=ryf,ssh_port_forwarding,理解计算机,2011/12,False
854.0,2019/02/25 18:42:08,北京,http://www.ruanyifeng.com/blog/2012/03/ranking_algorithm_wilson_score_interval.html,https://www.bmatch.tech/course/react?from=ryf,--,61.49.172.118,2021774933249464958,0,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,macOS,网通,Safari,,1440x900,24-bit,,支持,支持,2019-02-25 18:42:08,0,https://www.bmatch.tech/course/react?from=ryf,ranking_algorithm_wilson_score_interval,算法与数学,2012/03,False
911.0,2019/02/25 11:42:07,芜湖,http://www.ruanyifeng.com/blog/2012/04/functional_programming.html,https://www.bmatch.tech/course/react?from=ryf,--,36.63.180.42,1893776575245207012,22,2.0,https://www.bmatch.tech,首次访问,新访客,1.0,Win 10,,QQ浏览器,,1920x1080,24-bit,,支持,不支持,2019-02-25 11:42:07,6,https://www.bmatch.tech/course/react?from=ryf,functional_programming,理解计算机,2012/04,False
1018.0,2019/02/22 22:58:30,北京,http://www.ruanyifeng.com/blog/2012/05/responsive_web_design.html,https://www.bmatch.tech/course/react?from=ryf,--,223.72.76.251,1940811526655914582,58,3.0,https://www.bmatch.tech/courses,首次访问,新访客,1.0,Win 10,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-22 22:58:30,31,https://www.bmatch.tech/course/react?from=ryf,responsive_web_design,开发者手册,2012/05,True
830.0,2019/02/26 09:35:18,香港,http://www.ruanyifeng.com/blog/2012/05/responsive_web_design.html,https://www.bmatch.tech/course/react?from=ryf,--,42.3.139.143,2185029548205950428,37,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-26 09:35:18,37,https://www.bmatch.tech/course/react?from=ryf,responsive_web_design,开发者手册,2012/05,True
183.0,2019/02/27 15:09:04,上海,http://www.ruanyifeng.com/blog/2012/06/internet_protocol_suite_part_ii.html,https://www.bmatch.tech/course/react?from=ryf,--,222.73.196.18,1807530994475392608,25,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-27 15:09:04,25,https://www.bmatch.tech/course/react?from=ryf,internet_protocol_suite_part_ii,理解计算机,2012/06,False
945.0,2019/02/24 20:51:21,成都,http://www.ruanyifeng.com/blog/2012/06/sass.html,https://www.bmatch.tech/course/react?from=ryf,--,117.136.62.105,1742777843245945651,93,4.0,https://www.bmatch.tech/courses,首次访问,新访客,1.0,Android,移动,QQ手机浏览器,,,32-bit,,支持,不支持,2019-02-24 20:51:21,63,https://www.bmatch.tech/course/react?from=ryf,sass,开发者手册,2012/06,True
883.0,2019/02/25 15:52:08,泉州,http://www.ruanyifeng.com/blog/2012/08/file_upload.html,https://www.bmatch.tech/course/react?from=ryf,--,218.66.169.71,1882459851997180858,5,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,电信,Google Chrome,,1366x768,24-bit,,支持,不支持,2019-02-25 15:52:08,5,https://www.bmatch.tech/course/react?from=ryf,file_upload,JavaScript,2012/08,True
980.0,2019/02/23 20:22:20,吉林,http://www.ruanyifeng.com/blog/2012/11/failure_of_healthcare_reform.html,https://www.bmatch.tech/course/react?from=ryf,--,175.31.6.172,1910848546129455560,1025,4.0,https://www.bmatch.tech/about,首次访问,新访客,1.0,macOS,电信,Google Chrome,,1440x900,24-bit,,支持,不支持,2019-02-23 20:22:20,322,https://www.bmatch.tech/course/react?from=ryf,failure_of_healthcare_reform,观点与感想,2012/11,False
227.0,2019/02/27 09:36:58,深圳,http://www.ruanyifeng.com/blog/2012/11/gaussian_blur.html,https://www.bmatch.tech/course/react?from=ryf,--,119.137.53.185,1952177813718822648,1,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,macOS,电信,Google Chrome,,1440x900,24-bit,,支持,不支持,2019-02-27 09:36:58,1,https://www.bmatch.tech/course/react?from=ryf,gaussian_blur,算法与数学,2012/11,False
32.0,2019/02/28 22:38:38,青岛,http://www.ruanyifeng.com/blog/2013/01/javascript_source_map.html,https://www.bmatch.tech/course/react?from=ryf,--,60.209.96.192,1902328602015181570,22,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,macOS,网通,Google Chrome,,1680x1050,24-bit,,支持,不支持,2019-02-28 22:38:38,22,https://www.bmatch.tech/course/react?from=ryf,javascript_source_map,JavaScript,2013/01,True
491.0,2019/02/26 15:15:53,石家庄,http://www.ruanyifeng.com/blog/2013/01/javascript_source_map.html,https://www.bmatch.tech/course/react?from=ryf,--,60.1.187.100,2102208696843100641,5,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,网通,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-26 15:15:53,5,https://www.bmatch.tech/course/react?from=ryf,javascript_source_map,JavaScript,2013/01,True
902.0,2019/02/25 13:24:39,泰安,http://www.ruanyifeng.com/blog/2013/01/javascript_source_map.html,https://www.bmatch.tech/course/react?from=ryf,--,112.245.14.36,1875852194692166875,3,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,网通,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-25 13:24:39,3,https://www.bmatch.tech/course/react?from=ryf,javascript_source_map,JavaScript,2013/01,True
1039.0,2019/02/22 16:58:00,上海,http://www.ruanyifeng.com/blog/2013/01/javascript_source_map.html,https://www.bmatch.tech/course/react?from=ryf,--,116.228.184.170,1781830094980503437,21,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,macOS,电信,Google Chrome,,1680x1050,24-bit,,支持,不支持,2019-02-22 16:58:00,21,https://www.bmatch.tech/course/react?from=ryf,javascript_source_map,JavaScript,2013/01,True
228.0,2019/02/27 09:21:58,上海,http://www.ruanyifeng.com/blog/2013/12/getting_started_with_postgresql.html,https://www.bmatch.tech/course/react?from=ryf,--,101.85.28.70,1873935742229189459,46,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-27 09:21:58,46,https://www.bmatch.tech/course/react?from=ryf,getting_started_with_postgresql,开发者手册,2013/12,True
993.0,2019/02/23 16:05:34,台湾,http://www.ruanyifeng.com/blog/2014/05/oauth_2_0.html,https://www.bmatch.tech/course/react?from=ryf,--,36.230.73.105,1886593877907030802,245,3.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,,Google Chrome,,1360x768,24-bit,,支持,不支持,2019-02-23 16:05:34,121,https://www.bmatch.tech/course/react?from=ryf,oauth_2_0,开发者手册,2014/05,True
181.0,2019/02/27 15:22:51,武汉,http://www.ruanyifeng.com/blog/2014/05/oauth_2_0.html,https://www.bmatch.tech/course/react?from=ryf,--,59.172.63.7,1866712130632479509,649,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,macOS,电信,Google Chrome,,1440x900,24-bit,,支持,不支持,2019-02-27 15:22:51,649,https://www.bmatch.tech/course/react?from=ryf,oauth_2_0,开发者手册,2014/05,True
366.0,2019/02/26 17:02:31,深圳,http://www.ruanyifeng.com/blog/2014/05/oauth_2_0.html,https://www.bmatch.tech/course/react?from=ryf,--,183.14.28.144,2346891498107377447,134,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,macOS,电信,Google Chrome,,1920x1200,24-bit,,支持,不支持,2019-02-26 17:02:31,134,https://www.bmatch.tech/course/react?from=ryf,oauth_2_0,开发者手册,2014/05,True
